Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Gender,Unit,Desired Direction
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2012,AZ,32306,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2012,US,34417,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2013,Bullhead City,31724,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2013,AZ,32079,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2013,US,34514,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2014,Bullhead City,25833,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2014,AZ,32189,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2014,US,34915,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2015,Bullhead City,30446,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2015,AZ,31811,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2015,US,35249,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2016,Bullhead City,32426,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2016,AZ,31995,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2016,US,35860,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2017,Bullhead City,34394,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2017,AZ,33240,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2017,US,36709,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2018,Bullhead City,37543,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2018,AZ,35063,Male,people,high
B24012_030E,American Community Survey,Income,"Natural resources, construction, and maintenance occupations",,2018,US,38117,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2010,Bullhead City,-666666666,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2010,AZ,21530,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2010,US,19281,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2011,Bullhead City,-666666666,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2011,AZ,22573,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2011,US,19546,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2012,Bullhead City,-666666666,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2012,AZ,22163,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2012,US,20036,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2013,Bullhead City,-666666666,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2013,AZ,22479,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2013,US,20367,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2014,Bullhead City,-666666666,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2014,AZ,20708,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2014,US,20759,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2015,Bullhead City,-666666666,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2015,AZ,19463,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2015,US,21159,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2016,Bullhead City,-666666666,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2016,AZ,20456,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2016,US,21651,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2017,Bullhead City,-666666666,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2017,AZ,21976,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2017,US,22548,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2018,Bullhead City,-666666666,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2018,AZ,22043,Male,people,high
B24012_031E,American Community Survey,Income,"Farming, fishing, and forestry occupations",,2018,US,23886,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2010,Bullhead City,26794,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2010,AZ,30532,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2010,US,31859,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2011,Bullhead City,25745,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2011,AZ,30841,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2011,US,32306,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2012,Bullhead City,20034,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2012,AZ,30772,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2012,US,32254,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2013,Bullhead City,20750,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2013,AZ,30189,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2013,US,32303,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2014,Bullhead City,12205,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2014,AZ,30495,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2014,US,32815,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2015,Bullhead City,13596,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2015,AZ,30197,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2015,US,32701,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2016,Bullhead City,30345,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2016,AZ,30596,Male,people,high
B24012_032E,American Community Survey,Income,Construction and extraction occupations,,2016,US,33899,Male,people,high
