Transaction Type,Payee/Customer/Vendor Name,Amount,Object,Transaction Description,Posting Date,Transaction ID,Fund,Dept,Div,Fund1,Dept1,Div1,Record Number,Fiscal Year,Entity Name,Organization Level 1 Name,Organization Level 2 Name,Payee DBA Name,Vendor ID Code,Transaction Reference ID,Contract Name,Contract Number,Payment Method,Dept_Name,Year,Fund_Name
RV,NOT APPLICABLE,"$7,428.33 ",434.2,STATE GRANT - 434.2000,20171031,2018-00005315 - 5124346,245,0,0,245 - BHC SR NUTRITION CENTER,000 - GENERAL,0000 - GENERAL,1633,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,BHC SR NUTRITION CENTER
RV,NOT APPLICABLE,"$7,428.33 ",434.2,STATE GRANT - 434.2000,20171130,2018-00006477 - 5153533,245,0,0,245 - BHC SR NUTRITION CENTER,000 - GENERAL,0000 - GENERAL,1856,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,BHC SR NUTRITION CENTER
RV,NOT APPLICABLE,"$10,056.00 ",455.26,SPECIAL ASSESSMENT PYMT - 455.2600,20170630,2017-00010063 - 5065077,301,0,0,301 - STREET LIGHTING DISTRICTS,000 - GENERAL,0000 - GENERAL,776,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,STREET LIGHTING DISTRICTS
RV,NOT APPLICABLE,"$8,403.61 ",455.26,SPECIAL ASSESSMENT PYMT - 455.2600,20171231,2018-00007598 - 5185868,301,0,6801,301 - STREET LIGHTING DISTRICTS,000 - GENERAL,6801 - DESERT FOOTHILLS ESTATES,2124,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,STREET LIGHTING DISTRICTS
RV,NOT APPLICABLE,"$7,408.54 ",455.26,SPECIAL ASSESSMENT PYMT - 455.2600,20171231,2018-00007598 - 5185872,301,0,6805,301 - STREET LIGHTING DISTRICTS,000 - GENERAL,6805 - FOX CREEK,2125,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,STREET LIGHTING DISTRICTS
RV,NOT APPLICABLE,"$5,162.38 ",431.22,INDIRECT FEDERAL GRANT - 431.2200,20170430,2017-00007591 - 4902160,304,0,0,304 - FLOOD CONTROL,000 - GENERAL,0000 - GENERAL,137,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,FLOOD CONTROL
RV,NOT APPLICABLE,"$885,450.00 ",438.12,MOHAVE COUNTY FLOOD FUNDS - 438.1200,20170614,2017-00008918 - 4939360,304,0,0,304 - FLOOD CONTROL,000 - GENERAL,0000 - GENERAL,517,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,FLOOD CONTROL
RV,NOT APPLICABLE,"$50,000.00 ",471.12,DONATIONS - 471.1200,20170503,2017-00007718 - 4905031,312,0,3554,312 - PARKS & RECREATION,000 - GENERAL,3554 - ROTARY PARK IMPROVEMENTS,219,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,PARKS & RECREATION
RV,NOT APPLICABLE,"$250,000.00 ",471.12,DONATIONS - 471.1200,20170517,2017-00008145 - 4915454,312,0,3554,312 - PARKS & RECREATION,000 - GENERAL,3554 - ROTARY PARK IMPROVEMENTS,295,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,PARKS & RECREATION
RV,NOT APPLICABLE,"$10,000.00 ",471.12,DONATIONS - 471.1200,20170517,2017-00008145 - 4915455,312,0,3554,312 - PARKS & RECREATION,000 - GENERAL,3554 - ROTARY PARK IMPROVEMENTS,296,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,PARKS & RECREATION
RV,NOT APPLICABLE,"$3,138,500.00 ",493.1,BOND/LOAN PROCEEDS - 493.1000,20171220,2018-00005143 - 5117829,315,0,0,315 - BHC/LAUGHLIN BRIDGE 2,000 - GENERAL,0000 - GENERAL,2000,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,BHC/LAUGHLIN BRIDGE 2
RV,NOT APPLICABLE,"$3,138,500.00 ",493.2,BOND PROCEEDS FROM SA - 493.2000,20171220,2018-00007358 - 5179592,317,0,0,317 - LAUGHLIN RANCH ID,000 - GENERAL,0000 - GENERAL,2001,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,LAUGHLIN RANCH ID
RV,NOT APPLICABLE,"$3,016,663.22 ",493.2,BOND PROCEEDS FROM SA - 493.2000,20171220,2018-00007814 - 5190463,317,0,0,317 - LAUGHLIN RANCH ID,000 - GENERAL,0000 - GENERAL,2002,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,LAUGHLIN RANCH ID
RV,NOT APPLICABLE,"$9,548.00 ",493.1,BOND/LOAN PROCEEDS - 493.1000,20170501,2017-00007501 - 4899518,350,0,3815,350 - PARKING,000 - GENERAL,3815 - CLEARWATER PARKING ,201,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,PARKING
RV,NOT APPLICABLE,"$9,909.00 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170512,2017-00008961 - 4941966,407,0,0,407 - SID#2,000 - GENERAL,0000 - GENERAL,274,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#2
RV,NOT APPLICABLE,"$18,553.33 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170512,2017-00008970 - 4942179,407,0,0,407 - SID#2,000 - GENERAL,0000 - GENERAL,276,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#2
RV,NOT APPLICABLE,"$6,302.23 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170601,2017-00009844 - 4992186,407,0,0,407 - SID#2,000 - GENERAL,0000 - GENERAL,437,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#2
RV,NOT APPLICABLE,"$5,306.52 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170831,2018-00001740 - 5017305,407,0,0,407 - SID#2,000 - GENERAL,0000 - GENERAL,1208,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#2
RV,NOT APPLICABLE,"$12,934.27 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170831,2018-00001924 - 5023006,407,0,0,407 - SID#2,000 - GENERAL,0000 - GENERAL,1209,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#2
RV,NOT APPLICABLE,"$7,005.86 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20171006,2018-00007995 - 5194859,407,0,0,407 - SID#2,000 - GENERAL,0000 - GENERAL,1460,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#2
RV,NOT APPLICABLE,"$11,254.03 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20180319,2018-00007254 - 5176342,407,0,0,407 - SID#2,000 - GENERAL,0000 - GENERAL,2624,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2018,SID#2
RV,NOT APPLICABLE,"$42,243.95 ",455.16,SPECIAL ASSESSMENT PYMT - 455.1600,20170501,2017-00007755 - 4905514,407,0,0,407 - SID#2,000 - GENERAL,0000 - GENERAL,202,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#2
RV,NOT APPLICABLE,"$462,842.53 ",455.16,SPECIAL ASSESSMENT PYMT - 455.1600,20170501,2017-00008890 - 4939114,407,0,0,407 - SID#2,000 - GENERAL,0000 - GENERAL,204,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#2
RV,NOT APPLICABLE,"$378,353.50 ",455.16,SPECIAL ASSESSMENT PYMT - 455.1600,20170701,2018-00000024 - 4960495,407,0,0,407 - SID#2,000 - GENERAL,0000 - GENERAL,783,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#2
RV,NOT APPLICABLE,"$42,244.50 ",455.16,SPECIAL ASSESSMENT PYMT - 455.1600,20170701,2018-00000024 - 4960496,407,0,0,407 - SID#2,000 - GENERAL,0000 - GENERAL,784,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#2
RV,NOT APPLICABLE,"$7,005.86 ",455.14,PRE-PAID INTEREST - 455.1400,20171006,2018-00006700 - 5158623,407,0,0,407 - SID#2,000 - GENERAL,0000 - GENERAL,1459,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#2
RV,NOT APPLICABLE,"$11,682.69 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170407,2017-00007738 - 4905443,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,15,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$6,374.27 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170419,2017-00007750 - 4905496,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,73,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$5,308.42 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170426,2017-00007759 - 4905532,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,126,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$32,419.10 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170512,2017-00008961 - 4941969,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,275,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$74,531.68 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170512,2017-00008973 - 4942200,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,277,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$8,677.15 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170601,2017-00009844 - 4992187,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,438,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$11,333.02 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170701,2018-00001193 - 5001675,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,791,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$8,677.15 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170731,2018-00001437 - 5008822,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,984,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$9,624.58 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170810,2018-00007994 - 5194857,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1044,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$11,332.02 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170817,2018-00001514 - 5010710,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1104,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$18,693.66 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170831,2018-00001924 - 5023010,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1210,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$5,666.01 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170908,2018-00006628 - 5157182,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1248,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$5,666.01 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170912,2018-00006639 - 5157379,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1294,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$5,666.01 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20170913,2018-00006639 - 5157380,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1301,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$9,624.57 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20171023,2018-00006700 - 5158628,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1574,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$9,624.57 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20171031,2018-00006700 - 5158631,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1644,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$7,917.12 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20171103,2018-00006859 - 5163654,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1662,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$5,666.01 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20171106,2018-00006860 - 5163660,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1705,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$8,320.10 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20171113,2018-00006860 - 5163663,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1722,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$9,251.21 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20171117,2018-00006861 - 5163671,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1739,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$8,677.15 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20171121,2018-00006863 - 5163683,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1794,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$8,677.15 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20171122,2018-00006863 - 5163684,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1795,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$12,991.99 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20171128,2018-00006868 - 5164139,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1808,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$6,022.28 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20171204,2018-00006964 - 5166225,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1913,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$5,666.01 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20171219,2018-00006964 - 5166227,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1999,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$5,666.01 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20171221,2018-00006964 - 5166228,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,2018,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$5,666.01 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20171228,2018-00006964 - 5166229,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,2028,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$20,552.84 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20180111,2018-00007047 - 5168979,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,2162,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2018,SID#3
RV,NOT APPLICABLE,"$6,022.28 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20180123,2018-00007047 - 5168980,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,2235,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2018,SID#3
RV,NOT APPLICABLE,"$5,666.01 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20180206,2018-00007058 - 5169424,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,2359,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2018,SID#3
RV,NOT APPLICABLE,"$34,031.70 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20180319,2018-00007254 - 5176343,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,2625,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2018,SID#3
RV,NOT APPLICABLE,"$5,666.01 ",455.13,PRE-PAID PRINCIPAL - 455.1300,20180327,2018-00007422 - 5181520,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,2673,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2018,SID#3
RV,NOT APPLICABLE,"$151,228.41 ",455.16,SPECIAL ASSESSMENT PYMT - 455.1600,20170501,2017-00007756 - 4905516,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,203,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$1,444,198.19 ",455.16,SPECIAL ASSESSMENT PYMT - 455.1600,20170501,2017-00008903 - 4939228,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,205,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$1,142,024.01 ",455.16,SPECIAL ASSESSMENT PYMT - 455.1600,20170701,2018-00000024 - 4960500,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,785,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$151,087.09 ",455.16,SPECIAL ASSESSMENT PYMT - 455.1600,20170701,2018-00000024 - 4960501,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,786,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$9,624.58 ",455.14,PRE-PAID INTEREST - 455.1400,20170810,2018-00001455 - 5009384,408,0,0,408 - SID#3,000 - GENERAL,0000 - GENERAL,1043,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,SID#3
RV,NOT APPLICABLE,"$121,836.78 ",493.2,BOND PROCEEDS FROM SA - 493.2000,20171220,2018-00007814 - 5190464,411,0,0,411 - LAUGHLIN RANCH BLVD DISTRICT,000 - GENERAL,0000 - GENERAL,2003,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,LAUGHLIN RANCH BLVD DISTRICT
RV,NOT APPLICABLE,"$142,022.75 ",444.1,SEWER USER CHARGES - 444.1000,20170407,2017-00006959 - 4884785,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,14,2017,CITY OF BULLHEAD CITY,FINANCE,BILLING/COLLECTION,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
RV,NOT APPLICABLE,"$138,997.46 ",444.1,SEWER USER CHARGES - 444.1000,20170414,2017-00007136 - 4889859,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,64,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
RV,NOT APPLICABLE,"$144,269.69 ",444.1,SEWER USER CHARGES - 444.1000,20170421,2017-00007307 - 4894565,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,82,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
RV,NOT APPLICABLE,"$152,614.04 ",444.1,SEWER USER CHARGES - 444.1000,20170428,2017-00007473 - 4898717,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,135,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
RV,NOT APPLICABLE,"$140,618.92 ",444.1,SEWER USER CHARGES - 444.1000,20170428,2017-00007476 - 4898721,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,136,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
RV,NOT APPLICABLE,"$141,942.73 ",444.1,SEWER USER CHARGES - 444.1000,20170507,2017-00007709 - 4904628,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,259,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
RV,NOT APPLICABLE,"$139,091.20 ",444.1,SEWER USER CHARGES - 444.1000,20170514,2017-00007905 - 4909159,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,278,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
RV,NOT APPLICABLE,"$144,149.43 ",444.1,SEWER USER CHARGES - 444.1000,20170521,2017-00008133 - 4914737,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,333,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
RV,NOT APPLICABLE,"$173,067.16 ",444.1,SEWER USER CHARGES - 444.1000,20170528,2017-00008316 - 4918738,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,354,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
RV,NOT APPLICABLE,"$140,584.18 ",444.1,SEWER USER CHARGES - 444.1000,20170528,2017-00008320 - 4918803,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,355,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
RV,NOT APPLICABLE,"$141,788.10 ",444.1,SEWER USER CHARGES - 444.1000,20170607,2017-00008571 - 4924292,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,499,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
RV,NOT APPLICABLE,"$139,100.13 ",444.1,SEWER USER CHARGES - 444.1000,20170614,2017-00008774 - 4935273,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,516,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
RV,NOT APPLICABLE,"$144,263.66 ",444.1,SEWER USER CHARGES - 444.1000,20170621,2017-00008986 - 4942576,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,566,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
RV,NOT APPLICABLE,"$159,211.97 ",444.1,SEWER USER CHARGES - 444.1000,20170628,2017-00009197 - 4954947,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,589,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
RV,NOT APPLICABLE,"$140,510.10 ",444.1,SEWER USER CHARGES - 444.1000,20170628,2017-00009202 - 4955007,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,590,2017,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
RV,NOT APPLICABLE,"$142,249.32 ",444.1,SEWER USER CHARGES - 444.1000,20170707,2018-00000066 - 4962313,501,0,0,501 - WASTEWATER OPS,000 - GENERAL,0000 - GENERAL,803,2018,CITY OF BULLHEAD CITY,FINANCE,NULL,NULL,N/A,NULL,NULL,NULL,NULL,General,2017,WASTEWATER OPS
