Source Indicator ID,Source Name,Indicator Category,Indicator Name,Indicator Description,Year,Location,Value,Unit,Desired Direction
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2009,US,47310,USD ($),high
B24041_006E,American Community Survey,Income,Median Earnings in Industry: Manufacturing,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Manufacturing.,2015,US,47289,USD ($),high
B25119_003E,American Community Survey,Income,Median Household Income: Renters,"Median household income in the past 12 months, for households that rent the housing unit they occupy. For five-year periods, this value is inflation-adjusted to the last year of the range.",2016,CA,47237,USD ($),high
B24041_015E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2013,CA,47125,USD ($),high
B24041_010E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing.",2016,US,47071,USD ($),high
B24041_010E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing.",2015,US,47024,USD ($),high
B24041_022E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance!!Health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance!!Health care and social assistance.",2014,CA-24,47023,USD ($),high
B24041_022E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance!!Health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance!!Health care and social assistance.",2014,CA,47008,USD ($),high
B24041_015E,American Community Survey,Income,"Median Earnings in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Finance and insurance, and real estate, and rental and leasing!!Real estate and rental and leasing.",2016,US,46983,USD ($),high
B24041_007E,American Community Survey,Income,Median Earnings in Industry: Wholesale trade,Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Wholesale trade.,2014,US,46929,USD ($),high
B24041_022E,American Community Survey,Income,"Median Earnings in Industry: Educational services, and health care and social assistance!!Health care and social assistance","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Educational services, and health care and social assistance!!Health care and social assistance.",2015,CA,46923,USD ($),high
B24041_009E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities.",2008,US,46894,USD ($),high
B24041_010E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing.",2014,US,46875,USD ($),high
B24041_010E,American Community Survey,Income,"Median Earnings in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing","Median earnings in the past 12 months for full-time year-round employed people above age of 16 years in Industry: Transportation and warehousing, and utilities!!Transportation and warehousing.",2012,US,46814,USD ($),high
